query_gene	ref_gene	class_code	status	identity	query_length	ref_length	length_diff	length_ratio
PfNF135_120035800	PF3D7_1230700	k	compared	100.0	824	824	0.0	1.0
PfNF135_120035900:pseudogene	PF3D7_1230800	o	query_missing		0	583		
PfNF135_120036200	PF3D7_1231100	j	compared	85.20179372197309	200	213	13.0	0.9389671361502347
PfNF135_120036600	PF3D7_1231500	k	compared	100.0	139	139	0.0	1.0
PfNF135_120036900	PF3D7_1231800	k	compared	100.0	1801	1801	0.0	1.0
PfNF135_120037300	PF3D7_1232200	k	compared	100.0	512	512	0.0	1.0
PfNF135_120037700	PF3D7_1232600	k	compared	100.0	354	354	0.0	1.0
PfNF135_120037800	PF3D7_1232700	k	compared	100.0	833	833	0.0	1.0
-	PF3D7_1233050	u	query_missing		0	32		
PfNF135_120038200	PF3D7_1233100	k	compared	100.0	135	135	0.0	1.0
PfNF135_120040300	PF3D7_1235300	k	compared	100.0	1645	1645	0.0	1.0
PfNF135_120040600	PF3D7_1235600	k	compared	100.0	442	442	0.0	1.0
PfNF135_120040700	PF3D7_1235700	k	compared	100.0	535	535	0.0	1.0
PfNF135_120041000	PF3D7_1236000	k	compared	100.0	410	410	0.0	1.0
PfNF135_120041300	PF3D7_1236300	k	compared	100.0	425	425	0.0	1.0
-	PF3D7_1236650	u	query_missing		0	58		
PfNF135_120043800	PF3D7_1238800	k	compared	100.0	789	789	0.0	1.0
PfNF135_120044300	PF3D7_1239300	k	compared	100.0	205	205	0.0	1.0
PfNF135_120044700	PF3D7_1239700	k	compared	100.0	880	880	0.0	1.0
PfNF135_120046500	PF3D7_1241900	k	compared	100.0	661	661	0.0	1.0
PfNF135_120046700	PF3D7_1242100	k	compared	100.0	68	68	0.0	1.0
PfNF135_120047100	PF3D7_1242500	k	compared	100.0	381	381	0.0	1.0
PfNF135_120047600	PF3D7_1243000	k	compared	100.0	302	302	0.0	1.0
PfNF135_120048000	PF3D7_1243400	k	compared	100.0	443	443	0.0	1.0
PfNF135_120048300	PF3D7_1243700	k	compared	100.0	479	479	0.0	1.0
PfNF135_120049400	PF3D7_1244900	j	compared	97.24409448818898	741	762	21.0	0.9724409448818898
PfNF135_120049900	PF3D7_1245400	k	compared	100.0	341	341	0.0	1.0
PfNF135_120050300	PF3D7_1245900	k	compared	100.0	311	311	0.0	1.0
PfNF135_120050600	PF3D7_1246200	k	compared	100.0	376	376	0.0	1.0
PfNF135_120050800	PF3D7_1246400	k	compared	100.0	204	204	0.0	1.0
PfNF135_120051000	PF3D7_1246600	k	compared	100.0	405	405	0.0	1.0
PfNF135_120051100	PF3D7_1246700	k	compared	100.0	440	440	0.0	1.0
PfNF135_120052200:pseudogene	PF3D7_1247800	o	query_missing		0	590		
PfNF135_120052300	PF3D7_1247900	k	compared	100.0	212	212	0.0	1.0
PfNF135_120052400	PF3D7_1248000	k	compared	100.0	220	220	0.0	1.0
PfNF135_120054400	PF3D7_1250000	k	compared	100.0	168	168	0.0	1.0
PfNF135_120056000	PF3D7_1251600	k	compared	100.0	710	710	0.0	1.0
PfNF135_120057000	PF3D7_1252600	k	compared	100.0	453	453	0.0	1.0
PfNF135_120058500:pseudogene	PF3D7_0901000	k	query_missing		0	310		
PfNF135_120058600:pseudogene	PF3D7_1400800	k	query_missing		0	315		
PfNF135_120058700:pseudogene	PF3D7_0631800	k	query_missing		0	338		
PfNF135_120006400	PF3D7_1200700	k	compared	100.0	926	926	0.0	1.0
PfNF135_120007300	PF3D7_1201600	k	compared	100.0	347	347	0.0	1.0
PfNF135_120007400	PF3D7_1201700	k	compared	100.0	247	247	0.0	1.0
PfNF135_120007500	PF3D7_1201800	k	compared	100.0	218	218	0.0	1.0
PfNF135_120007900	PF3D7_1202200	k	compared	100.0	324	324	0.0	1.0
PfNF135_120008600	PF3D7_1202900	k	compared	100.0	97	97	0.0	1.0
PfNF135_120009900	PF3D7_1204300	k	compared	100.0	161	161	0.0	1.0
PfNF135_120010100	PF3D7_1204500	k	compared	100.0	279	279	0.0	1.0
PfNF135_120011500	PF3D7_1206000	k	compared	100.0	304	304	0.0	1.0
PfNF135_120012200	PF3D7_1206700	k	compared	100.0	565	565	0.0	1.0
PfNF135_120012600	PF3D7_1207100	k	compared	100.0	843	843	0.0	1.0
PfNF135_120013100	PF3D7_1207600	k	compared	100.0	601	601	0.0	1.0
PfNF135_120015300	PF3D7_1209800	k	compared	100.0	189	189	0.0	1.0
PfNF135_120015600	PF3D7_1210100	k	compared	100.0	310	310	0.0	1.0
PfNF135_120016100	PF3D7_1210600	k	compared	100.0	1065	1065	0.0	1.0
PfNF135_120016900	PF3D7_1211500	k	compared	100.0	387	387	0.0	1.0
PfNF135_120017300	PF3D7_1211900	k	compared	100.0	1264	1264	0.0	1.0
PfNF135_120017600	PF3D7_1212200	k	compared	100.0	735	735	0.0	1.0
PfNF135_120017900	PF3D7_1212500	k	compared	100.0	583	583	0.0	1.0
PfNF135_120018100	PF3D7_1212700	k	compared	100.0	1377	1377	0.0	1.0
PfNF135_120018300	PF3D7_1212900	k	compared	100.0	1091	1091	0.0	1.0
PfNF135_120019100	PF3D7_1213800	k	compared	100.0	744	744	0.0	1.0
PfNF135_120019300	PF3D7_1214000	k	both_missing		0	0		
PfNF135_120021600	PF3D7_1216300	k	compared	100.0	152	152	0.0	1.0
PfNF135_120021800	PF3D7_1216500	k	compared	100.0	221	221	0.0	1.0
PfNF135_120022300	PF3D7_1217000	k	compared	100.0	142	142	0.0	1.0
PfNF135_120022700	PF3D7_1217400	k	compared	100.0	844	844	0.0	1.0
PfNF135_120023100	PF3D7_1217800	k	compared	100.0	80	80	0.0	1.0
PfNF135_120025700	PF3D7_1220500	k	compared	100.0	318	318	0.0	1.0
PfNF135_120026000	PF3D7_1220900	k	compared	100.0	266	266	0.0	1.0
PfNF135_120027000	PF3D7_1221900	k	compared	100.0	856	856	0.0	1.0
PfNF135_120027300	PF3D7_1222300	k	compared	100.0	821	821	0.0	1.0
PfNF135_120028900	PF3D7_1223900	k	compared	100.0	227	227	0.0	1.0
PfNF135_120029300	PF3D7_1224100	k	compared	100.0	27	27	0.0	1.0
PfNF135_120030600	PF3D7_1225400	k	compared	100.0	246	246	0.0	1.0
PfNF135_120031400	PF3D7_1226200	k	compared	100.0	589	589	0.0	1.0
PfNF135_120032200	PF3D7_1227000	k	compared	100.0	163	163	0.0	1.0
PfNF135_120032300	PF3D7_1227100	k	compared	100.0	739	739	0.0	1.0
PfNF135_120032700:pseudogene	PF3D7_1227500	o	both_missing		0	0		
PfNF135_120034300	PF3D7_1229100	k	compared	100.0	2118	2118	0.0	1.0
PfNF135_120034900:pseudogene	PF3D7_1229800	j	query_missing		0	28		
PfNF135_120035600	PF3D7_1230500	k	compared	100.0	502	502	0.0	1.0
PfNF135_120036300	PF3D7_1231200	k	compared	100.0	383	383	0.0	1.0
PfNF135_120036700	PF3D7_1231600	k	compared	100.0	1174	1174	0.0	1.0
PfNF135_120037500	PF3D7_1232400	k	compared	100.0	368	368	0.0	1.0
PfNF135_120038800	PF3D7_1233800	k	compared	100.0	163	163	0.0	1.0
PfNF135_120039500	PF3D7_1234500	k	compared	100.0	386	386	0.0	1.0
PfNF135_120040800:pseudogene	PF3D7_1235800	j	query_missing		0	53		
PfNF135_120041100	PF3D7_1236100	k	compared	100.0	442	442	0.0	1.0
PfNF135_120041200	PF3D7_1236200	k	compared	100.0	1463	1463	0.0	1.0
PfNF135_120041900	PF3D7_1236900	k	compared	100.0	68	68	0.0	1.0
PfNF135_120043100	PF3D7_1238100	k	compared	100.0	228	228	0.0	1.0
PfNF135_120043600	PF3D7_1238600	k	compared	100.0	393	393	0.0	1.0
PfNF135_120043900	PF3D7_1238900	k	compared	100.0	510	510	0.0	1.0
PfNF135_120044600	PF3D7_1239600	k	compared	100.0	302	302	0.0	1.0
PfNF135_120045100	PF3D7_1240100	k	compared	100.0	105	105	0.0	1.0
PfNF135_120046100	PF3D7_1241500	k	compared	100.0	420	420	0.0	1.0
PfNF135_120046400	PF3D7_1241800	k	compared	100.0	916	916	0.0	1.0
PfNF135_120047700	PF3D7_1243100	k	compared	100.0	242	242	0.0	1.0
PfNF135_120048800	PF3D7_1244200	k	compared	100.0	943	943	0.0	1.0
PfNF135_120049100	PF3D7_1244600	k	compared	100.0	332	332	0.0	1.0
PfNF135_120051600	PF3D7_1247200	k	compared	100.0	174	174	0.0	1.0
PfNF135_120051800	PF3D7_1247400	k	compared	100.0	304	304	0.0	1.0
PfNF135_120052700	PF3D7_1248300	k	compared	100.0	137	137	0.0	1.0
PfNF135_120052900	PF3D7_1248500	k	compared	100.0	289	289	0.0	1.0
PfNF135_120053300	PF3D7_1248900	k	compared	100.0	435	435	0.0	1.0
PfNF135_120053800	PF3D7_1249400	k	compared	100.0	143	143	0.0	1.0
PfNF135_120054000:pseudogene	PF3D7_1249600	o	query_missing		0	21		
PfNF135_120054100	PF3D7_1249700	k	compared	100.0	893	893	0.0	1.0
PfNF135_120055000	PF3D7_1250600	k	compared	100.0	679	679	0.0	1.0
PfNF135_120055300	PF3D7_1250900	k	compared	100.0	325	325	0.0	1.0
PfNF135_120056500:pseudogene	PF3D7_1252100	o	query_missing		0	1394		
PfNF135_120058900	PF3D7_0732300	j	compared	100.0	315	315	0.0	1.0
PfNF135_100044800:pseudogene	PF3D7_1372600	o	query_missing		0	272		
PfNF135_100045300:pseudogene	PF3D7_0901600	o	query_missing		0	283		
PfNF135_130008300	PF3D7_1303300	k	compared	100.0	320	320	0.0	1.0
PfNF135_130009300	PF3D7_1304300	k	compared	99.48979591836735	196	195	1.0	0.9948979591836735
PfNF135_130011000	PF3D7_1306100	k	compared	100.0	132	132	0.0	1.0
PfNF135_130012900	PF3D7_1308000	k	compared	100.0	832	832	0.0	1.0
PfNF135_130013000	PF3D7_1308100	k	compared	100.0	152	152	0.0	1.0
PfNF135_130013600	PF3D7_1308700	k	compared	100.0	546	546	0.0	1.0
PfNF135_130014000	PF3D7_1309100	k	compared	100.0	162	162	0.0	1.0
PfNF135_130014500	PF3D7_1309600	k	compared	100.0	288	288	0.0	1.0
PfNF135_130014800	PF3D7_1309900	k	compared	100.0	225	225	0.0	1.0
PfNF135_130015400	PF3D7_1310400	k	compared	100.0	1129	1129	0.0	1.0
PfNF135_130015900	PF3D7_1310900	k	compared	100.0	303	303	0.0	1.0
PfNF135_130016400	PF3D7_1311400	k	compared	100.0	437	437	0.0	1.0
PfNF135_130016600	PF3D7_1311600	k	compared	100.0	613	613	0.0	1.0
PfNF135_130016800	PF3D7_1311800	k	compared	100.0	1085	1085	0.0	1.0
PfNF135_130016900	PF3D7_1311900	k	compared	100.0	611	611	0.0	1.0
PfNF135_130017000	PF3D7_1312000	k	compared	100.0	403	403	0.0	1.0
PfNF135_130017700	PF3D7_1312600	k	compared	100.0	429	429	0.0	1.0
PfNF135_130019200	PF3D7_1314100	k	compared	100.0	752	752	0.0	1.0
PfNF135_130019700	PF3D7_1314600	k	compared	100.0	408	408	0.0	1.0
PfNF135_130020800	PF3D7_1315700	k	compared	100.0	316	316	0.0	1.0
PfNF135_130021300	PF3D7_1316200	k	compared	100.0	224	224	0.0	1.0
PfNF135_130021600	PF3D7_1316500	k	compared	100.0	888	888	0.0	1.0
PfNF135_130022100	PF3D7_1317000	k	compared	100.0	639	639	0.0	1.0
PfNF135_130022500	PF3D7_1317400	k	compared	100.0	205	205	0.0	1.0
PfNF135_130024000	PF3D7_1318900	k	compared	100.0	581	581	0.0	1.0
PfNF135_130024100	PF3D7_1319000	k	compared	100.0	965	965	0.0	1.0
PfNF135_130024600	PF3D7_1319500	k	compared	100.0	74	74	0.0	1.0
PfNF135_130024900	PF3D7_1319800	k	compared	100.0	145	145	0.0	1.0
PfNF135_130026500	PF3D7_1321400	k	compared	100.0	313	313	0.0	1.0
-	PF3D7_1322200	u	query_missing		0	3451		
PfNF135_130028300	PF3D7_1323300	k	compared	100.0	352	352	0.0	1.0
PfNF135_130028500	PF3D7_1323500	k	compared	100.0	590	590	0.0	1.0
PfNF135_130029100	PF3D7_1324100	k	compared	100.0	513	513	0.0	1.0
PfNF135_130029900	PF3D7_1324900	k	compared	100.0	316	316	0.0	1.0
PfNF135_130032200	PF3D7_1327200	k	compared	100.0	252	252	0.0	1.0
PfNF135_130032600	PF3D7_1327600	k	compared	100.0	204	204	0.0	1.0
PfNF135_130032800	PF3D7_1327800	k	compared	100.0	560	560	0.0	1.0
PfNF135_130033100	PF3D7_1328100	k	compared	100.0	270	270	0.0	1.0
PfNF135_130033700	PF3D7_1328800	k	compared	100.0	273	273	0.0	1.0
PfNF135_130036300	PF3D7_1331500	k	compared	100.0	683	683	0.0	1.0
PfNF135_130037000	PF3D7_1332300	k	compared	100.0	163	163	0.0	1.0
PfNF135_130037200	PF3D7_1332500	k	compared	100.0	218	218	0.0	1.0
PfNF135_130037600	PF3D7_1332800	k	compared	100.0	247	247	0.0	1.0
PfNF135_130038200	PF3D7_1333400	k	compared	91.53846153846153	238	260	22.0	0.9153846153846154
PfNF135_130038600	PF3D7_1333800	k	compared	100.0	234	234	0.0	1.0
PfNF135_130039000	PF3D7_1334200	k	compared	100.0	524	524	0.0	1.0
PfNF135_130041300	PF3D7_1336800	k	compared	100.0	386	386	0.0	1.0
PfNF135_130042400	PF3D7_1337900	k	compared	100.0	219	219	0.0	1.0
PfNF135_130043800	PF3D7_1339300	k	compared	100.0	275	275	0.0	1.0
PfNF135_130045300	PF3D7_1340800	k	compared	100.0	106	106	0.0	1.0
PfNF135_130045400	PF3D7_1340900	k	compared	100.0	669	669	0.0	1.0
PfNF135_130045900	PF3D7_1341500	k	compared	100.0	502	502	0.0	1.0
PfNF135_130046500	PF3D7_1342100	k	compared	100.0	909	909	0.0	1.0
PfNF135_130046700	PF3D7_1342300	k	compared	100.0	263	263	0.0	1.0
PfNF135_130047200	PF3D7_1342800	k	compared	100.0	583	583	0.0	1.0
PfNF135_130047600	PF3D7_1343200	k	compared	100.0	517	517	0.0	1.0
PfNF135_130048300	PF3D7_1343900	k	compared	100.0	652	652	0.0	1.0
PfNF135_130048400	PF3D7_1344000	k	compared	100.0	841	841	0.0	1.0
PfNF135_130048500	PF3D7_1344100	k	compared	100.0	805	805	0.0	1.0
PfNF135_130048600	PF3D7_1344200	k	compared	100.0	932	932	0.0	1.0
PfNF135_130049300	PF3D7_1344900	k	compared	100.0	1487	1487	0.0	1.0
PfNF135_130049900	PF3D7_1345500	k	compared	100.0	278	278	0.0	1.0
PfNF135_130051300	PF3D7_1346900	k	compared	100.0	251	251	0.0	1.0
PfNF135_130051800	PF3D7_1347400	k	compared	100.0	139	139	0.0	1.0
PfNF135_130053200:pseudogene	PF3D7_1348800	o	query_missing		0	1832		
PfNF135_130054200	PF3D7_1349800	k	compared	100.0	439	439	0.0	1.0
PfNF135_130054700	PF3D7_1350300	k	compared	100.0	299	299	0.0	1.0
PfNF135_130057800	PF3D7_1353500	k	compared	100.0	326	326	0.0	1.0
PfNF135_130058000	PF3D7_1353700	k	compared	100.0	168	168	0.0	1.0
PfNF135_130058200	PF3D7_1353900	k	compared	100.0	241	241	0.0	1.0
PfNF135_130059200	PF3D7_1354900	k	compared	100.0	638	638	0.0	1.0
PfNF135_130059400	PF3D7_1355100	k	compared	100.0	929	929	0.0	1.0
PfNF135_130059600	PF3D7_1355300	k	compared	100.0	509	509	0.0	1.0
PfNF135_130059800	PF3D7_1355500	k	compared	100.0	658	658	0.0	1.0
PfNF135_130060200	PF3D7_1355900	k	compared	100.0	405	405	0.0	1.0
PfNF135_130061400	PF3D7_1357000	k	compared	100.0	443	443	0.0	1.0
PfNF135_130061700	PF3D7_1357400	k	compared	100.0	1173	1173	0.0	1.0
PfNF135_130062700	PF3D7_1358400	k	compared	100.0	139	139	0.0	1.0
PfNF135_130062800	PF3D7_1358500	k	compared	100.0	616	616	0.0	1.0
PfNF135_130063100	PF3D7_1358800	k	compared	100.0	151	151	0.0	1.0
PfNF135_130063900	PF3D7_1359600	k	compared	100.0	1982	1982	0.0	1.0
PfNF135_130066200	PF3D7_1362000	k	compared	100.0	199	199	0.0	1.0
PfNF135_130066500	PF3D7_1362300	k	compared	100.0	189	189	0.0	1.0
PfNF135_130068200	PF3D7_1364000	k	compared	100.0	827	827	0.0	1.0
PfNF135_130069100	PF3D7_1365000	k	compared	100.0	348	348	0.0	1.0
PfNF135_130069300	PF3D7_1365200	k	compared	100.0	51	51	0.0	1.0
PfNF135_130070100	PF3D7_1366000	k	compared	100.0	91	91	0.0	1.0
PfNF135_130070200	PF3D7_1366100	k	compared	100.0	127	127	0.0	1.0
PfNF135_130070300	PF3D7_1366200	k	compared	100.0	150	150	0.0	1.0
PfNF135_130070600	PF3D7_1366500	k	compared	100.0	149	149	0.0	1.0
PfNF135_130070800	PF3D7_1366700	k	compared	100.0	371	371	0.0	1.0
PfNF135_130071200	PF3D7_1367100	k	compared	100.0	432	432	0.0	1.0
PfNF135_130071600	PF3D7_1367500	k	compared	100.0	362	362	0.0	1.0
PfNF135_130005700:pseudogene	PF3D7_0900900	o	query_missing		0	280		
PfNF135_130005800	PF3D7_0500500	j	compared	100.0	286	286	0.0	1.0
-	PF3D7_1301900	u	query_missing		0	93		
PfNF135_130007100	PF3D7_1302100	k	compared	100.0	217	217	0.0	1.0
PfNF135_130007200	PF3D7_1302200	k	compared	100.0	229	229	0.0	1.0
PfNF135_130008400	PF3D7_1303400	k	compared	100.0	1015	1015	0.0	1.0
PfNF135_130009500	PF3D7_1304500	k	compared	100.0	211	211	0.0	1.0
PfNF135_130010000	PF3D7_1305100	k	compared	100.0	420	420	0.0	1.0
PfNF135_130011100	PF3D7_1306200	k	compared	100.0	478	478	0.0	1.0
PfNF135_130011300	PF3D7_1306400	k	compared	100.0	393	393	0.0	1.0
PfNF135_130011700	PF3D7_1306800	k	compared	100.0	400	400	0.0	1.0
PfNF135_130012100	PF3D7_1307200	k	compared	100.0	322	322	0.0	1.0
PfNF135_130012400	PF3D7_1307500	k	compared	100.0	88	88	0.0	1.0
PfNF135_130013400	PF3D7_1308500	k	compared	100.0	359	359	0.0	1.0
PfNF135_130013900	PF3D7_1309000	k	compared	100.0	360	360	0.0	1.0
PfNF135_130014400	PF3D7_1309500	k	compared	100.0	209	209	0.0	1.0
PfNF135_130015300	PF3D7_1310300	k	compared	100.0	247	247	0.0	1.0
PfNF135_130015500	PF3D7_1310500	k	compared	100.0	205	205	0.0	1.0
PfNF135_130015700	PF3D7_1310700	k	compared	100.0	143	143	0.0	1.0
PfNF135_130016200	PF3D7_1311200	k	compared	100.0	527	527	0.0	1.0
PfNF135_130016700	PF3D7_1311700	k	compared	100.0	159	159	0.0	1.0
PfNF135_130017600	PF3D7_1312500	k	compared	100.0	65	65	0.0	1.0
PfNF135_130017800	PF3D7_1312700	k	compared	100.0	562	562	0.0	1.0
PfNF135_130018800	PF3D7_1313700	k	compared	100.0	264	264	0.0	1.0
PfNF135_130022000	PF3D7_1316900	k	compared	100.0	963	963	0.0	1.0
PfNF135_130022600	PF3D7_1317500	k	compared	100.0	89	89	0.0	1.0
PfNF135_130022800	PF3D7_1317700	k	compared	100.0	157	157	0.0	1.0
PfNF135_130023100	PF3D7_1318000	k	compared	100.0	192	192	0.0	1.0
PfNF135_130023200	PF3D7_1318100	k	compared	100.0	194	194	0.0	1.0
PfNF135_130023900	PF3D7_1318800	k	compared	100.0	651	651	0.0	1.0
PfNF135_130024800	PF3D7_1319700	k	compared	100.0	857	857	0.0	1.0
PfNF135_130025500	PF3D7_1320400	k	compared	100.0	358	358	0.0	1.0
PfNF135_130026600	PF3D7_1321500	j	both_missing		0	0		
PfNF135_130027000	PF3D7_1321900	k	compared	100.0	292	292	0.0	1.0
PfNF135_130027700	PF3D7_1322700	k	compared	100.0	308	308	0.0	1.0
PfNF135_130029300:pseudogene	PF3D7_1324300	j	query_missing		0	10		
PfNF135_130030000	PF3D7_1325000	k	compared	100.0	77	77	0.0	1.0
PfNF135_130030100	PF3D7_1325100	k	compared	100.0	437	437	0.0	1.0
PfNF135_130032000:pseudogene	PF3D7_1327000	j	query_missing		0	33		
PfNF135_130032400	PF3D7_1327400	k	compared	100.0	302	302	0.0	1.0
PfNF135_130032700	PF3D7_1327700	k	compared	100.0	271	271	0.0	1.0
PfNF135_130033400	PF3D7_1328400	k	compared	100.0	500	500	0.0	1.0
PfNF135_130033500	PF3D7_1328500	k	compared	100.0	987	987	0.0	1.0
PfNF135_130033800	PF3D7_1328900	k	compared	100.0	397	397	0.0	1.0
PfNF135_130034200	PF3D7_1329300	k	compared	100.0	582	582	0.0	1.0
PfNF135_130034500	PF3D7_1329600	k	compared	100.0	296	296	0.0	1.0
PfNF135_130034600	PF3D7_1329700	k	compared	100.0	531	531	0.0	1.0
PfNF135_130035900:pseudogene	PF3D7_1331100	o	query_missing		0	26		
PfNF135_130036500	PF3D7_1331700	k	compared	100.0	929	929	0.0	1.0
PfNF135_130037100	PF3D7_1332400	k	compared	100.0	855	855	0.0	1.0
PfNF135_130037400	PF3D7_1332600	k	compared	100.0	594	594	0.0	1.0
PfNF135_130037500	PF3D7_1332700	k	compared	100.0	490	490	0.0	1.0
PfNF135_130038100	PF3D7_1333300	k	compared	100.0	211	211	0.0	1.0
PfNF135_130038500	PF3D7_1333700	k	compared	100.0	170	170	0.0	1.0
PfNF135_130038800	PF3D7_1334000	k	compared	100.0	445	445	0.0	1.0
PfNF135_130039100	PF3D7_1334300	k	compared	100.0	453	453	0.0	1.0
PfNF135_130039400	PF3D7_1334600	k	compared	100.0	298	298	0.0	1.0
PfNF135_130039500	PF3D7_1334700	k	compared	100.0	202	202	0.0	1.0
PfNF135_130039600	PF3D7_1334800	k	compared	100.0	281	281	0.0	1.0
PfNF135_130039700	PF3D7_1335000	k	compared	100.0	380	380	0.0	1.0
PfNF135_130039800	PF3D7_1335100	k	compared	100.0	351	351	0.0	1.0
PfNF135_130041200	PF3D7_1336700	k	compared	100.0	159	159	0.0	1.0
PfNF135_130042300	PF3D7_1337800	k	compared	100.0	568	568	0.0	1.0
PfNF135_130042700	PF3D7_1338200	k	compared	100.0	221	221	0.0	1.0
PfNF135_130043200	PF3D7_1338700	k	compared	100.0	622	622	0.0	1.0
PfNF135_130044300	PF3D7_1339800	k	compared	100.0	72	72	0.0	1.0
PfNF135_130044600	PF3D7_1340100	k	compared	100.0	278	278	0.0	1.0
PfNF135_130044700	PF3D7_1340200	k	compared	100.0	58	58	0.0	1.0
PfNF135_130045100	PF3D7_1340600	k	compared	100.0	575	575	0.0	1.0
PfNF135_130045200	PF3D7_1340700	k	compared	100.0	93	93	0.0	1.0
PfNF135_130045700	PF3D7_1341200	k	compared	100.0	172	172	0.0	1.0
PfNF135_130046200	PF3D7_1341800	k	compared	100.0	462	462	0.0	1.0
PfNF135_130046400	PF3D7_1342000	k	compared	100.0	306	306	0.0	1.0
PfNF135_130047500	PF3D7_1343100	k	compared	100.0	315	315	0.0	1.0
PfNF135_130047700	PF3D7_1343300	k	compared	100.0	979	979	0.0	1.0
PfNF135_130048100	PF3D7_1343700	k	compared	100.0	728	728	0.0	1.0
PfNF135_130048800	PF3D7_1344400	k	compared	100.0	489	489	0.0	1.0
PfNF135_130049600	PF3D7_1345200	k	compared	100.0	567	567	0.0	1.0
PfNF135_130050100	PF3D7_1345700	k	compared	100.0	468	468	0.0	1.0
PfNF135_130050600	PF3D7_1346200	k	compared	100.0	168	168	0.0	1.0
PfNF135_130051000	PF3D7_1346600	k	compared	100.0	221	221	0.0	1.0
PfNF135_130051100	PF3D7_1346700	k	compared	100.0	448	448	0.0	1.0
PfNF135_130051200	PF3D7_1346800	k	compared	100.0	439	439	0.0	1.0
PfNF135_130051600	PF3D7_1347200	k	compared	100.0	422	422	0.0	1.0
PfNF135_130051900	PF3D7_1347500	k	compared	100.0	193	193	0.0	1.0
PfNF135_130053300	PF3D7_1348900	k	compared	100.0	119	119	0.0	1.0
PfNF135_130055300	PF3D7_1350900	k	compared	100.0	516	516	0.0	1.0
PfNF135_130056600	PF3D7_1352300	k	compared	100.0	615	615	0.0	1.0
PfNF135_130058400	PF3D7_1354100	k	compared	100.0	356	356	0.0	1.0
PfNF135_130058500	PF3D7_1354200	k	compared	100.0	803	803	0.0	1.0
PfNF135_130059100	PF3D7_1354800	k	compared	100.0	613	613	0.0	1.0
PfNF135_130060000	PF3D7_1355700	k	compared	100.0	1294	1294	0.0	1.0
PfNF135_130060400	PF3D7_1356100	k	compared	100.0	962	962	0.0	1.0
PfNF135_130060900	PF3D7_1356600	k	compared	100.0	480	480	0.0	1.0
PfNF135_130061300	PF3D7_1357100	k	compared	100.0	443	443	0.0	1.0
PfNF135_130062600	PF3D7_1358300	k	compared	100.0	340	340	0.0	1.0
PfNF135_130063000	PF3D7_1358700	k	compared	100.0	153	153	0.0	1.0
PfNF135_130064600	PF3D7_1360300	k	compared	100.0	372	372	0.0	1.0
PfNF135_130066100	PF3D7_1361900	k	compared	100.0	274	274	0.0	1.0
PfNF135_130066400	PF3D7_1362200	k	compared	100.0	483	483	0.0	1.0
PfNF135_130069400	PF3D7_1365300	k	compared	100.0	740	740	0.0	1.0
PfNF135_130069500	PF3D7_1365400	k	compared	100.0	587	587	0.0	1.0
PfNF135_130070500	PF3D7_1366400	k	compared	100.0	1308	1308	0.0	1.0
PfNF135_130070700	PF3D7_1366600	k	compared	100.0	577	577	0.0	1.0
PfNF135_130072700	PF3D7_1368600	k	compared	100.0	92	92	0.0	1.0
PfNF135_130072800	PF3D7_1368700	k	compared	100.0	576	576	0.0	1.0
PfNF135_130073200	PF3D7_1369100	k	compared	100.0	528	528	0.0	1.0
PfNF135_130075500	PF3D7_1372200	k	compared	100.0	240	240	0.0	1.0
PfNF135_140007400	PF3D7_1401800	k	compared	100.0	440	440	0.0	1.0
PfNF135_140007800	PF3D7_1402200	k	compared	100.0	188	188	0.0	1.0
PfNF135_140008500:pseudogene	PF3D7_1403000	j	query_missing		0	433		
PfNF135_140009900	PF3D7_1404400	k	compared	100.0	181	181	0.0	1.0
PfNF135_140010000	PF3D7_1404500	k	compared	100.0	463	463	0.0	1.0
PfNF135_140010400	PF3D7_1404900	k	compared	100.0	297	297	0.0	1.0
PfNF135_140011800	PF3D7_1406300	k	compared	100.0	475	475	0.0	1.0
PfNF135_140012200	PF3D7_1406700	k	compared	100.0	194	194	0.0	1.0
PfNF135_140012600	PF3D7_1407100	j	compared	98.5207100591716	336	335	1.0	0.9970238095238095
PfNF135_140012800	PF3D7_1407300	k	compared	100.0	690	690	0.0	1.0
PfNF135_140013300	PF3D7_1407800	k	compared	100.0	449	449	0.0	1.0
PfNF135_140013400	PF3D7_1407900	k	compared	100.0	452	452	0.0	1.0
PfNF135_140013500	PF3D7_1408000	k	compared	100.0	453	453	0.0	1.0
PfNF135_140013600	PF3D7_1408100	k	compared	100.0	451	451	0.0	1.0
PfNF135_140014000	PF3D7_1408500	k	compared	100.0	192	192	0.0	1.0
PfNF135_140014100	PF3D7_1408600	k	compared	100.0	218	218	0.0	1.0
PfNF135_140014800	PF3D7_1409300	k	compared	100.0	382	382	0.0	1.0
PfNF135_140015300	PF3D7_1409800	k	compared	100.0	514	514	0.0	1.0
PfNF135_140015400	PF3D7_1409900	k	compared	100.0	667	667	0.0	1.0
PfNF135_140015700	PF3D7_1410200	k	compared	100.0	858	858	0.0	1.0
PfNF135_140015900	PF3D7_1410400	k	compared	100.0	782	782	0.0	1.0
PfNF135_140016100	PF3D7_1410600	k	compared	100.0	465	465	0.0	1.0
PfNF135_140017400	PF3D7_1411900	k	compared	100.0	327	327	0.0	1.0
PfNF135_140017500	PF3D7_1412000	k	compared	100.0	320	320	0.0	1.0
