source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_pseudo_v2_pangenes/PlasmoDB68_PfalciparumDd2_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumDd2	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumNF54	
Pf7G8_130076300	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfKH01_120059800	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_130075800	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfGN01_130078400	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfGA01_120059200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfNF166_120058900:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfKH02_130075000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PfKE01_120059300	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfKE01_130077600	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfIT_120059200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfIT_000009800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfGB4_130077800	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfGB4_000005300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfKH01_120059900	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_130075900	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfGN01_130078500	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfCD01_040030800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfGA01_120059300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfNF166_120059000:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfKH02_130075100	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PfKE01_120059400	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfKE01_040032200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfIT_000009700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
Pf7G8-2_000403000:pseudogene	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pf7G8_040030100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfKH01_120060000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_130076000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfGN01_130078600	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfGN01_040030800	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfSN01_000014700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfGB4_050005800	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfKH01_020005500	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_060039400	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_020027800	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfGA01_000019300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfNF166_000015400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfKH02_000019900	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Pf7G8_000013100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfGA01_000020300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Pf7G8_000014100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfGA01_000020400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Pf7G8_000014200	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Pf7G8_000014300	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF54_000011900:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Pf7G8_000014400	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF54_000011800:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Pf7G8_000014500	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF54_000011600:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Pf7G8_000014600	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF54_000011300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
PfNF54_000011200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Pf7G8_000014700	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF54_000011100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Pf7G8_000014800	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF54_000010500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
PfNF54_000010100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Pf7G8-2_000029100	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pf7G8-2_000034600:pseudogene	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
PfSN01_000028300	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfKE01_000015700	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
Pf7G8-2_000034500	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
PfSN01_000028600	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfKH02_000017400	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PfKE01_000016000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
Pf7G8-2_000028700:pseudogene	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
PfSN01_000029450	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfHB3_000018950	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF54_000013000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Pf7G8_000015850	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF166_000015900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfCD01_110055400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110055300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfSN01_140087700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfKE01_070035300	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfGN01_010005100	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfGA01_110054100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfSN01_000005500	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfKE01_070035200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfGB4_000006800	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfGB4_080037400	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfGB4_110056000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfKH01_070005100	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfHB3_130080200	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfHB3_100044600	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfHB3_070005200	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfCD01_130005500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140005600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfGA01_070036400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfNF166_040005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000017700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfSN01_030031500	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfSN01_110053000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfSN01_000018200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfGB4_000008400	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfGN01_140085000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfGN01_060038400	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfGN01_010005400	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfSN01_000020800	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfGN01_120006000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfHB3_140006400	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfGB4_070037600	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfGB4_000016600	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfNF166_120007700:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfIT_100043700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfIT_130005900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfIT_100043600	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfIT_100043500	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfIT_100043400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfHB3_040017100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfKH01_070016500	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_080013100	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_070016600	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH01_080013000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfGB4_080013700	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfKH01_080037800	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfNF166_070005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_110006300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF54_110007300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
PfGB4_110055700	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfHB3_000007000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfGB4_110055800	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfHB3_000006900	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfGB4_110055900	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfGA01_120046000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120046100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfNF166_000006400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfKH01_000028000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfCD01_120045500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfIT_000007600	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfSN01_040005900	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfIT_040005700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfSN01_140088200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfGB4_140006700	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfSN01_140088100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfKH01_070016400	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfSN01_000016200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfSN01_000018700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfGN01_000021400	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfHB3_080013700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfGN01_070017000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PfKH01_100044800	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfKH02_010019000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PfKE01_020025000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfHB3_030028700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfHB3_140085100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfSN01_130075600	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfKH01_000032200	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfIT_050038200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
PfHB3_130006000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfGB4_090005600	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PfSN01_000021100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfKH01_070016900	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PfSN01_100005700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PfDd2_010005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010018900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019550	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_020024600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_020024700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_020024800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_020024900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030005700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030029600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030029700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030029800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040005000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040017700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040017800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040017900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040018000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040018100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040030600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040030700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040030800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040030900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040031000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040031200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050005000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050005400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050005500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050037700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050037800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050038000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050038100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050038500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050038600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050038700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_050039000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_060005200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_060005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_060005400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_070005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_070005400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_070005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_070005700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_070005800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_070005900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_070035500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_080005800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_080005900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_080013900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_090006000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_090006100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_090042800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_100005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_100005400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_100005800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_100040400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_100045000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_100045100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_100046000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_110052600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_110052800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_110052900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_110053100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_110053300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_120005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_120023900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_120045100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_120045400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_120045700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130005700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130005800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130005900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130006000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130006100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130006200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130006300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130006400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130078700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_130078800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_140083600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfCD01_000005000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000005100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000005200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000005300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000005400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000006000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000006100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000006400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000006500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000007400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000007500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000007600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000008600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000008700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000008800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000009100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000009200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000009300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000009400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000010300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000010400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_000010600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_010019300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_010019400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_010019500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_010019600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_020005900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_020026600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_020026700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_020027000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_020027100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_020027200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_030005900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_030006000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_030006100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_030030100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_030030300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_030030400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_030030500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_040005000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_040005100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_040005600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_040005700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_040026400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_040026500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_040031100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050005700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050005800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050005900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050006000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050006700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050006900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050007000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050007100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_050039400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060005300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060005400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060005600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060005700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060005900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060006000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060006100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_060006200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070005300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070005400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070005500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070015700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070016300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070016800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070035200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070035300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070035400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070035700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_070035900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
